round_epochs,val_loss,val_acc,loss,acc,first_layer,second_layer,third_layer,batch_size,epochs
10,0.5884451266138623,0.7328159643911205,0.616992021548419,0.6945765937769788,32,32,16,128,10
40,0.5864517401961689,0.7317073240777077,0.6114118849516595,0.6979067550172815,8,512,128,512,40
10,0.5966316526322037,0.7361419067414531,0.6439631923281727,0.6936251189910606,8,256,512,128,10
20,0.23993389283672403,0.9212860310421286,0.2696840839086545,0.8886774506714092,512,64,256,64,20
320,0.05436679574675412,0.9866962315237972,0.04183232831767805,0.9866793529971456,128,32,256,256,320
80,0.36767743280087234,0.8337028781220548,0.3798689571422809,0.8249286401283162,8,16,512,256,80
80,0.1429107744585384,0.9700665188470067,0.16234003885035056,0.9505233107352687,512,16,16,128,80
320,0.06300168291163814,0.9889135254988913,0.04536097419300213,0.988106565743146,32,256,32,128,320
80,0.41389464816603055,0.8392461205268911,0.42415714502107743,0.814938154082203,32,128,32,256,80
80,0.38373902327734194,0.8392461240952401,0.3874542152280472,0.8306374878797159,64,32,512,512,80
20,0.311285644571427,0.8747228380053113,0.3388070903087547,0.8515699341340252,128,32,128,64,20
320,0.2402785911396179,0.9179600905420511,0.2418436805879809,0.9119885830398291,32,32,8,512,320
320,0.09213677374129814,0.9800443336070245,0.10031042769055044,0.9728829691684552,256,16,8,512,320
320,0.04368536031398171,0.9922394678492239,0.039852919363612564,0.9895337776384617,64,8,32,128,320
10,0.5693940961043745,0.7305986694908988,0.5982221013358613,0.6988582308807336,32,32,256,64,10
40,0.25613292278577376,0.933481152861187,0.2888460973407063,0.8877259747512447,512,32,8,128,40
20,0.600279567114794,0.7305986766275968,0.6233251065327711,0.69838249337435,64,16,16,512,20
160,0.10191101860048501,0.9700665188470067,0.09523967309694535,0.9671741201693846,16,256,256,128,160
160,0.06787686750391898,0.9866962305986696,0.08865348687067585,0.9762131299550595,8,32,16,64,160
80,0.5699056642018506,0.7317073240777077,0.5957678261538214,0.6993339678767065,8,128,128,512,80
20,0.5657426886706554,0.7317073240777077,0.5908912836541231,0.6974310181347333,512,32,512,512,20
40,0.5189242258568825,0.7538802726834418,0.5563708556821299,0.7150333012772332,512,512,256,512,40
80,0.15712896280585398,0.967849223946785,0.16352114968930506,0.9514747862017348,128,32,32,128,80
160,0.11907922270028395,0.9767184035476718,0.10657313248438567,0.9724072314919345,32,8,128,128,160
40,0.5391223714779856,0.7627494459405971,0.5575965974129006,0.7078972400992853,16,64,128,256,40
320,0.07404019756288063,0.9811529951983703,0.06657391436376763,0.9843006665994734,32,256,32,256,320
320,0.034888036162416945,0.9889135254988913,0.024766366925271323,0.9919124643196955,64,128,32,64,320
320,0.06736255485044086,0.9866962309951528,0.06499476236717458,0.9843006663159117,512,128,32,512,320
80,0.11333275039550206,0.9733924610651782,0.1354945034327448,0.960513796951519,128,512,64,128,80
80,0.2620498893860967,0.9057649666084154,0.28136983057297943,0.8939105621073838,32,32,16,128,80
20,0.570516694014987,0.7339246126341978,0.5991833724939291,0.6979067560948155,16,16,8,256,20
80,0.1094251067507723,0.9645232815964523,0.11556434525012063,0.9590865838085323,64,512,256,128,80
160,0.05873223450323959,0.9922394678492239,0.08281587767498931,0.9771646054215254,512,128,8,64,160
160,0.06824865337965097,0.9778270509977827,0.06120867749319884,0.9800190297792799,64,64,512,128,160
10,0.5298981461054469,0.7317073169410097,0.5706341973267546,0.6974310177377471,512,16,64,128,10
320,0.08423524678678576,0.9789356942187392,0.08468570540367593,0.9781160802074436,8,512,8,256,320
320,0.04798600026416673,0.9855875831485588,0.03247132578015781,0.9900095150314208,64,128,128,128,320
40,0.3754472492010789,0.8514412434032381,0.3997813640437049,0.8287345379108934,256,8,32,256,40
20,0.5297622297396946,0.7627494496411072,0.555021121743517,0.7326355852137056,512,256,256,256,20
10,0.66584396031902,0.716186260436961,0.6963268584801287,0.6836346341926183,8,16,16,512,10
40,0.20311717413151079,0.9379157427937915,0.20570172056144584,0.9229305430778881,256,32,256,128,40
40,0.6069383761306559,0.7305986638079726,0.6338221254970322,0.6960038055588698,8,16,16,512,40
10,0.5949871951751329,0.7305986694908988,0.6416148974371455,0.6950523306028147,8,512,512,128,10
320,0.22359534628904051,0.9356984496116638,0.229889061099909,0.924357754122519,32,8,32,512,320
80,0.28464559725012856,0.882483373327953,0.3011206313329691,0.8710751672453476,512,128,256,512,80
80,0.446048792806803,0.8082039962851023,0.46041766197538514,0.7882968600764941,32,16,512,512,80
40,0.5698068159118196,0.736141913613829,0.6025832164412335,0.6993339670260218,32,32,512,512,40
20,0.3222813415289454,0.8603104212860311,0.36280224538212386,0.8449096093849269,128,16,128,64,20
10,0.5839879458600824,0.7317073169410097,0.6127873354021648,0.6979067559813908,32,32,64,64,10
40,0.5693504407241974,0.7339246117090703,0.596781174587591,0.7012369168814198,8,32,512,256,40
160,0.15478143961625193,0.9678492197176305,0.1597975523314739,0.950523311132255,32,256,16,256,160
20,0.5609138919878958,0.7339246098588152,0.615809703190819,0.7017126543878034,256,256,32,256,20
20,0.39135575581944965,0.8270509977827051,0.46901665110456503,0.7997145580179231,256,32,8,64,20
320,0.08155064445046786,0.9745011093082555,0.09418241005500763,0.9681255949553028,512,16,8,512,320
40,0.4780015055329731,0.799334807168618,0.5011285189556917,0.7526165557179872,32,128,512,256,40
40,0.4546974806854307,0.7960088657434129,0.46655806331947575,0.7878211225133981,256,512,64,256,40
20,0.34100136709318984,0.8603104212860311,0.3900499436596708,0.8244529024517956,256,32,128,64,20
160,0.05203489032460422,0.9844789356984479,0.058561953140881716,0.9776403428144845,32,32,256,64,160
40,0.5842863041122842,0.7350332582340536,0.6118428516852981,0.7002854423790631,8,128,512,256,40
160,0.15526649210511184,0.9700665225475168,0.17446992147207033,0.9457659366922533,8,64,256,256,160
80,0.23119821176428487,0.9312638547890996,0.24249273126007373,0.9058039955135531,256,256,32,256,80
40,0.5120873842429692,0.7804878042172434,0.5496345846342201,0.7397716457111058,32,128,256,256,40
80,0.34246385209840574,0.8580931262536482,0.3691199963485253,0.834443387987498,8,16,32,128,80
40,0.12536235376696894,0.9634146341463414,0.1378186024675814,0.9467174121587193,128,16,512,64,40
20,0.5799280431476771,0.7317073158837211,0.6042507915242755,0.6983824934877746,64,32,16,256,20
320,0.04711793286275705,0.9922394678492239,0.04568524833424788,0.9904852527079414,64,64,16,64,320
10,0.5978331021353305,0.7305986694908988,0.623708000305604,0.6960038051618835,32,128,32,128,10
160,0.116896642846966,0.9778270537731653,0.1343281593609718,0.9647954334881508,128,512,32,256,160
320,0.09984991372358508,0.9778270517907491,0.10538322382830757,0.9776403428144845,128,32,16,512,320
160,0.12505762170000775,0.9656319290465631,0.13841742598987783,0.9519505235946938,128,512,8,64,160
10,0.5743247129171757,0.7294900220407879,0.6166508737118555,0.6941008570078552,32,8,8,128,10
320,0.04219069401268948,0.9866962305986696,0.024310820549017582,0.9900095147478591,512,128,128,64,320
40,0.16899595884585591,0.9523281596452328,0.2024123873685679,0.9262607036943553,512,32,64,128,40
20,0.40345527274645615,0.8126385809312638,0.4325114759119435,0.8097050421925299,32,32,512,64,20
320,0.04494290909587412,0.9855875831485588,0.026702217273874923,0.9900095150314208,128,128,128,64,320
320,0.051758869470586534,0.9844789356984479,0.04264919993624474,0.9866793535642687,32,128,128,128,320
20,0.38181997862068356,0.8470066517525396,0.4149486601749678,0.813986678956011,256,128,16,64,20
160,0.4343393691495358,0.8104212915818073,0.464024515462761,0.7854424360023012,32,32,8,512,160
80,0.32521030280383884,0.8658536617084511,0.3379041161795779,0.8568030451730134,32,16,128,256,80
10,0.5652947494566044,0.7339246118412314,0.5926378462339559,0.7007611801690085,128,512,512,64,10
10,0.5911792870900054,0.729490029309647,0.6160792276816182,0.6979067555276923,64,8,128,512,10
40,0.20190264819863102,0.925720620710411,0.22482819801336465,0.9091341582283761,32,8,256,64,40
20,0.5803026527893252,0.7317073169410097,0.609807271485551,0.7017126538773926,16,128,128,128,20
40,0.5635543198648948,0.7317073158837211,0.5982931417924353,0.6993339669125972,16,512,256,256,40
320,0.14915447472336552,0.9645232698341166,0.13547273925891046,0.9676498575623437,32,256,32,512,320
80,0.13679307983349803,0.9711751662971175,0.13285116141008038,0.954804946988339,16,64,512,128,80
320,0.06720762357049664,0.9878048780487805,0.0722018892741226,0.9795432914222115,8,64,32,128,320
40,0.1312742832296439,0.9667405763645129,0.1820142946279582,0.9291151280521098,256,512,64,64,40
10,0.6908038092029597,0.7283813818595362,0.6863661418065471,0.6950523307729516,128,16,8,512,10
320,0.07072374280831238,0.9844789232753068,0.0678845256864741,0.9819219783870069,256,8,64,512,320
80,0.14509151200299253,0.958980044213737,0.14810054364315564,0.9529019974165026,64,256,128,128,80
40,0.5881625976900833,0.7317073240777077,0.6097035249225533,0.698858229519638,32,128,8,512,40
40,0.42373210304063597,0.8292682926829268,0.4606339990752408,0.7897240729359192,8,16,32,64,40
80,0.084541073758692,0.9789356984478935,0.10237291373744904,0.9652711696334388,64,16,32,64,80
10,0.5854854129106136,0.7305986694908988,0.6333670552632108,0.6936251188776359,8,32,512,64,10
40,0.4831215984408977,0.7815964523281597,0.5132500046950993,0.7331113231737879,32,32,16,128,40
160,0.09256018080362459,0.983370288248337,0.10252947203609401,0.980494767172239,512,512,16,128,160
80,0.5569120334944545,0.7405764905946483,0.5841727449596779,0.7050428169892018,16,128,16,512,80
80,0.23871513755120619,0.9223946783600784,0.2521633671279412,0.907706945368951,16,32,256,128,80
20,0.5397483966831622,0.7527716187574383,0.5788426856332229,0.7074215027063263,128,256,64,128,20
20,0.5920051316464291,0.7305986693587377,0.6169335918127072,0.6969552813088973,256,512,8,256,20
320,0.04316618875032518,0.9844789356984479,0.03910538576876516,0.9857278782112274,256,128,512,64,320
40,0.6377219479787112,0.7305986693587377,0.6477650146502523,0.696955281422322,8,256,8,256,40
20,0.3129767713419878,0.8647450109543134,0.3435857223965348,0.8458610847379683,256,8,256,64,20
40,0.5726270916192336,0.7317073177339761,0.6049016422027639,0.6988582300867613,8,64,128,256,40
20,0.5501579362114358,0.7328159642589595,0.5771343390449357,0.6979067548471445,256,8,64,256,20
160,0.38220340396771146,0.8381374767772903,0.40033641738283643,0.8344433870233886,16,16,128,512,160
10,0.5833708521003469,0.7305986694908988,0.6109114344294699,0.6969552810253358,32,256,8,64,10
40,0.526430278553931,0.7616407920145936,0.5577690499833831,0.7269267367817582,256,64,32,512,40
160,0.1337402760321708,0.9623059748017339,0.13302787357177426,0.9600380592749983,128,16,512,512,160
10,0.5982989442850692,0.7317073112580834,0.6272673801395805,0.6950523309430886,16,128,8,512,10
320,0.04930080825301866,0.9855875831485588,0.04434511267166269,0.9823977164605138,8,256,512,128,320
160,0.12972030299664072,0.9667405801971841,0.10493295018044571,0.9652711704841236,32,128,512,256,160
160,0.2871086340389336,0.8891352449446719,0.2940473599903477,0.8820171258655988,128,256,16,512,160
80,0.06836286459754153,0.9855875831485588,0.0848250631615165,0.9714557564224549,512,32,32,64,80
320,0.044715202485774944,0.9822616407982262,0.03937386148932658,0.9862036158877481,64,32,512,128,320
10,0.5936110379161962,0.7305986694908988,0.6288941102182151,0.6945765941172526,64,512,64,128,10
20,0.5992905763194725,0.7305986638079726,0.6236925196012466,0.6974310183048702,8,128,8,512,20
20,0.44358747338508553,0.8215077605321508,0.47908122025139555,0.7802093239424911,256,128,128,128,20
20,0.430918252454893,0.8192904657640901,0.45407673458504066,0.7844909603656983,512,8,64,128,20
10,0.590697603320864,0.7328159715278185,0.6199130071105557,0.6969552813088973,32,16,256,512,10
160,0.06539123331892517,0.9811529933481153,0.06651984067273979,0.9709800186325095,64,16,512,64,160
40,0.49361428241772026,0.7660753814185538,0.5229904130455656,0.7288296859566084,512,16,64,512,40
20,0.5868844207533183,0.736141913613829,0.6158760883601703,0.6983824922401036,8,256,64,512,20
320,0.09979516933537905,0.9778270546982928,0.06285869116787679,0.9785918176004027,512,8,64,256,320
40,0.4043907776243671,0.8481152992026505,0.4309648503358879,0.7935299712289071,128,256,8,128,40
80,0.10887083166305744,0.9767184035476718,0.11424499697678436,0.960038058310889,32,8,512,64,80
320,0.06501751194838146,0.9855875859239414,0.05971173376915401,0.9866793529971456,128,32,8,256,320
20,0.589007980609416,0.7305986694908988,0.6188447489044305,0.6969552806283495,8,64,128,128,20
20,0.4099483659817216,0.8370288248337029,0.41848081937299014,0.8078020939817891,256,32,256,128,20
10,0.5967978813960124,0.7305986693587377,0.6217177332184861,0.6955280681659107,16,256,8,256,10
80,0.09114312795207664,0.9767184034155107,0.08861203502321334,0.9705042822036598,256,32,256,128,80
20,0.5232637818663189,0.7350332592913422,0.5482258888565847,0.7036156041297768,128,8,32,128,20
10,0.5968571301970936,0.7283813745906771,0.6217307807943233,0.6950523313400747,8,8,16,64,10
40,0.5798261464302926,0.7339246188457683,0.6019561785272368,0.6993339678767065,16,256,128,512,40
40,0.2068098522474919,0.9057649667405765,0.22959439119024577,0.9039010465088398,32,512,256,64,40
20,0.5399905731302671,0.7494456761427835,0.5788563463826275,0.7064700279204081,8,256,512,64,20
10,0.5840067596498985,0.7317073169410097,0.6200712992961241,0.6969552813088973,16,32,8,64,10
10,0.5898676628284074,0.7317073169410097,0.6115654649108393,0.6960038055588698,64,64,8,128,10
80,0.5840031100218154,0.7350332662958792,0.6088351577832288,0.6979067559813908,8,16,256,512,80
20,0.533746963726179,0.7394678490917858,0.5505239201885082,0.7283539491307724,64,128,512,128,20
160,0.16143275047352995,0.9733924618581447,0.16688235607405824,0.9471931496651029,256,64,64,512,160
20,0.5958432207615042,0.7317073240777077,0.623517318128065,0.698382492126679,8,128,16,512,20
80,0.09271053509774335,0.9700665188470067,0.09180664644708643,0.9676498568817959,32,32,512,64,80
10,0.5919084244318917,0.7294900220407879,0.6216477663260659,0.6950523313400747,16,8,16,64,10
40,0.274217139194387,0.8835920177383592,0.33047715640431014,0.8539486205316974,128,512,128,128,40
20,0.48756624635994567,0.7671840354767184,0.5286691755935422,0.7397716462782289,8,64,256,64,20
160,0.061585652373499854,0.9889135254988913,0.07660048973917621,0.9790675549933617,256,256,16,64,160
80,0.2860184461208775,0.8902439065360177,0.30696408191144636,0.8810656519303653,128,128,16,256,80
320,0.04906267540616101,0.9844789356984479,0.05018532550144944,0.9781160802074436,512,8,512,128,320
320,0.06388589838920306,0.9811529933481153,0.03891228190707406,0.9900095153149824,64,16,16,128,320
40,0.27025066200486836,0.8924611973392461,0.2927137483992427,0.8786869646820082,32,256,64,64,40
320,0.04859392828991566,0.9844789356984479,0.03947423340719048,0.9833491912464319,256,16,128,128,320
80,0.5531481895637089,0.7383591955622654,0.5737490456065715,0.7169362516997543,32,64,64,512,80
80,0.20077139553830786,0.9445676274944568,0.2084257292617059,0.9267364408037528,32,64,128,128,80
40,0.11049894121229781,0.9745011086474501,0.12781027701641695,0.9586108473796826,256,8,256,64,40
80,0.45628059663688,0.8104212786300219,0.47754817707667907,0.7897240729359192,128,512,16,512,80
80,0.42205118723296275,0.8348115216073334,0.42847812323202755,0.8163653664879296,512,8,8,512,80
20,0.5822441197287481,0.7250554395092036,0.61211029820846,0.6969552813088973,64,16,8,512,20
10,0.5649354000577905,0.7317073168088486,0.5982495699464198,0.6974310187585687,512,16,16,256,10
10,0.5589855610663504,0.7317073169410097,0.590774921493004,0.6974310184182948,256,8,32,128,10
10,0.5668897273270889,0.7317073169410097,0.597858178343351,0.6983824924102405,128,8,256,128,10
160,0.09786647015525866,0.9800443458980045,0.11819554825661638,0.9709800195966188,32,256,16,128,160
10,0.6009514808919107,0.7305986766275968,0.6274485125301227,0.6969552811954727,128,512,16,512,10
40,0.5535567973775504,0.738359208910534,0.5737284953315183,0.7050428165922156,64,512,256,512,40
80,0.580047100848475,0.7317073242098687,0.6019233317742679,0.6998097052696657,16,8,512,512,80
20,0.5818952096010788,0.7305986693587377,0.6094103272929858,0.6969552813088973,256,256,16,256,20
80,0.5239676864871429,0.7317073168088486,0.5580105809911334,0.6998097056666518,16,8,128,256,80
80,0.12297612862318688,0.9656319290465631,0.12749707211096098,0.9543292102759277,32,16,512,128,80
40,0.3553991985823257,0.8547671839033156,0.37198697570729095,0.833016174957936,64,8,64,128,40
80,0.0733405358040346,0.9778270509977827,0.08341041276786125,0.9690770690606731,64,16,256,64,80
20,0.23194708344743414,0.9423503325942351,0.2792615394270159,0.8867745008160113,512,32,512,64,20
40,0.45817070895446643,0.7971175166297118,0.48047208953312076,0.7721217893964331,64,64,32,128,40
